1230,39.59
1231,39.629
1232,39.669
1233,39.708
1234,39.747
1235,39.787
1236,39.826
1237,39.866
1238,39.905
1239,39.944
1240,39.984
1241,40.023
1242,40.062
1243,40.101
1244,40.141
1245,40.18
1246,40.219
1247,40.259
1248,40.298
1249,40.337
1250,40.376
1251,40.415
1252,40.455
1253,40.494
1254,40.533
1255,40.572
1256,40.611
1257,40.651
1258,40.69
1259,40.729
1260,40.768
1261,40.807
1262,40.846
1263,40.885
1264,40.924
1265,40.963
1266,41.002
1267,41.042
1268,41.081
1269,41.12
1270,41.159
1271,41.198
1272,41.237
1273,41.276
1274,41.315
1275,41.354
1276,41.393
1277,41.431
1278,41.47
1279,41.509
1280,41.548
1281,41.587
1282,41.626
1283,41.665
1284,41.704
1285,41.743
1286,41.781
1287,41.82
1288,41.859
1289,41.898
1290,41.937
1291,41.976
1292,42.014
1293,42.053
1294,42.092
1295,42.131
1296,42.169
1297,42.208
1298,42.247
1299,42.286
1300,42.324
1301,42.363
1302,42.402
1303,42.44
1304,42.479
1305,42.518
1306,42.556
1307,42.595
1308,42.633
1309,42.672
1310,42.711
1311,42.749
1312,42.788
1313,42.826
1314,42.865
1315,42.903
1316,42.942
1317,42.98
1318,43.019
1319,43.057
1320,43.096
1321,43.134
1322,43.173
1323,43.211
1324,43.25
1325,43.288
1326,43.327
1327,43.365
1328,43.403
1329,43.442
1330,43.48
1331,43.518
1332,43.557
1333,43.595
1334,43.633
1335,43.672
1336,43.71
1337,43.748
1338,43.787
1339,43.825
1340,43.863
1341,43.901
1342,43.94
1343,43.978
1344,44.016
1345,44.054
1346,44.092
1347,44.13
1348,44.169
1349,44.207
1350,44.245
1351,44.283
1352,44.321
1353,44.359
1354,44.397
1355,44.435
1356,44.473
1357,44.512
1358,44.55
1359,44.588
1360,44.626
1361,44.664
1362,44.702
1363,44.74
1364,44.778
1365,44.816
1366,44.853
1367,44.891
1368,44.929
1369,44.967
1370,45.005
1371,45.043
1372,45.081
1373,45.119
1374,45.157
1375,45.194
1376,45.232
1377,45.27
1378,45.308
1379,45.346
1380,45.383
1381,45.421
1382,45.459
1383,45.497
1384,45.534
1385,45.572
1386,45.61
1387,45.647
1388,45.685
1389,45.723
1390,45.76
1391,45.798
1392,45.836
1393,45.873
1394,45.911
1395,45.948
1396,45.986
1397,46.024
1398,46.061
1399,46.099
1400,46.136
1401,46.174
1402,46.211
1403,46.249
1404,46.286
1405,46.324
1406,46.361
1407,46.398
1408,46.436
1409,46.473
1410,46.511
1411,46.548
1412,46.585
1413,46.623
1414,46.66
1415,46.697
1416,46.735
